Sku,ProductCode,Pattern,Color,PatternColorCombo,Status,IntroDate,Contents,Width,Direction,HRepeat,VRepeat,CleaningCode,DoubleRubs,Misc,Disclaimer,Uses,Designs,Colors,Origin,PillingGrade,FireCode,Categories,Brand,IsDropShipped,Image,DisplayPrice,Price,SupplementalImages,FullWidthImages,Inventory.ProductCode,Inventory.Rolls,Inventory.Total,Inventory.PurchaseOrders,Inventory.TotalOnPO,Inventory.OnBackorder
12306,ETTACLAY,ETTA,CLAY,ETTA CLAY,N,10/16/2025 0:00:00,"50% COTTON, 35% VISCOSE, 15% LINEN",53.5,UPROLL,27,17.75,S,"30,000",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Crewel"",""Embroidery"",""Floral""]","[""Green"",""Multi-Color"",""Spice""]",INDIA,4,CA 117,"[""Crewels/Embroideries""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ETTA%20CLAY.jpg,204.00,20400,"[""https://images.magfabrics.com/fabrics/ETTA%20CLAY-1.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20CLAY-2.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20CLAY-3.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20CLAY-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/ETTA%20FULL.jpg""]",ETTACLAY,"[{""ID"":""1127-2789"",""Quantity"":""33.125""}]",33.125,null,0,0
12304,ETTAMARIGOLD,ETTA,MARIGOLD,ETTA MARIGOLD,N,10/16/2025 0:00:00,"50% COTTON, 35% VISCOSE, 15% LINEN",53.5,UPROLL,27,17.75,S,"30,000",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Crewel"",""Embroidery"",""Floral""]","[""Gold"",""Multi-Color"",""Yellow""]",INDIA,4,CA 117,"[""Crewels/Embroideries""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ETTA%20MARIGOLD.jpg,204.00,20400,"[""https://images.magfabrics.com/fabrics/ETTA%20MARIGOLD-2.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20MARIGOLD-3.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20MARIGOLD-4.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20MARIGOLD-5.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/ETTA%20FULL.jpg""]",ETTAMARIGOLD,"[{""ID"":""1134-2784"",""Quantity"":""42.75""}]",42.75,null,0,0
12305,ETTAREDBERRY,ETTA,REDBERRY,ETTA REDBERRY,N,10/16/2025 0:00:00,"50% COTTON, 35% VISCOSE, 15% LINEN",53.5,UPROLL,27,17.75,S,"30,000",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Crewel"",""Embroidery"",""Floral""]","[""Green"",""Multi-Color"",""Red""]",INDIA,4,CA 117,"[""Crewels/Embroideries""]",MagFabrics,false,https://images.magfabrics.com/fabrics/ETTA%20REDBERRY.jpg,204.00,20400,"[""https://images.magfabrics.com/fabrics/ETTA%20REDBERRY-1.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20REDBERRY-3.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20REDBERRY-4.jpg"",""https://images.magfabrics.com/fabrics/ETTA%20REDBERRY-5.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/ETTA%20FULL.jpg""]",ETTAREDBERRY,"[{""ID"":""1101-2785"",""Quantity"":""42.25""}]",42.25,null,0,0
12070,EUNAPMOSS,EUNAP,MOSS,EUNAP MOSS,B,1/23/2025 0:00:00,"37% VISCOSE, 34% COTTON, 29% POLYESTER",54,UPROLL,6.75,9.5,S,"51,000",,,"[""Multipurpose"",""Upholstery""]","[""Contemporary"",""Geometric""]","[""Green""]",INDIA,3,"NFPA 260, CA 117, UFAC 1","[""Velvet""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EUNAP%20MOSS.jpg,154.00,15400,"[""https://images.magfabrics.com/fabrics/EUNAP%20MOSS-1.jpg"",""https://images.magfabrics.com/fabrics/EUNAP%20MOSS-3.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/EUNAP%20FULL.jpg""]",EUNAPMOSS,"[{""ID"":""1443-6672"",""Quantity"":""2""},{""ID"":""1431-6673"",""Quantity"":""29.527""},{""ID"":""1143-4103"",""Quantity"":""11.625""}]",43.152,null,0,0
12165,EVANDERBLUSH,EVANDER,BLUSH,EVANDER BLUSH,N,6/4/2025 0:00:00,100% Polyester,"56""",RAILROADED,12,0,W,"50,000",,,"[""Upholstery""]","[""Stripe""]","[""Pink""]",CHINA,4,"UFAC 1, CA 113, NFPA 266","[""Value Upholstery"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EVANDER%20BLUSH.jpg,32.00,3200,"[""https://images.magfabrics.com/fabrics/EVANDER%20BLUSH-2.jpg""]",null,EVANDERBLUSH,"[{""ID"":""A041-0581"",""Quantity"":""50""},{""ID"":""A041-0590"",""Quantity"":""58.6""},{""ID"":""1408-0586"",""Quantity"":""29.75""},{""ID"":""1408-0588"",""Quantity"":""47.9""}]",186.25,null,0,0
12166,EVANDERECLIPSE,EVANDER,ECLIPSE,EVANDER ECLIPSE,N,6/4/2025 0:00:00,100% Polyester,"56""",RAILROADED,12,0,W,"50,000",,,"[""Upholstery""]","[""Stripe""]","[""Black""]",CHINA,4,"UFAC 1, CA 113, NFPA 267","[""Value Upholstery"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EVANDER%20ECLIPSE.jpg,32.00,3200,"[""https://images.magfabrics.com/fabrics/EVANDER%20ECLIPSE-2.jpg""]",null,EVANDERECLIPSE,"[{""ID"":""A009-0634"",""Quantity"":""37.8""},{""ID"":""A009-0639"",""Quantity"":""45.9""},{""ID"":""A009-0633"",""Quantity"":""37.8""},{""ID"":""1238-0630"",""Quantity"":""24.375""},{""ID"":""1217-0635"",""Quantity"":""48""}]",193.875,null,0,0
12167,EVANDERFIESTA,EVANDER,FIESTA,EVANDER FIESTA,N,6/4/2025 0:00:00,100% Polyester,"56""",RAILROADED,12,0,W,"50,000",,,"[""Upholstery""]","[""Stripe""]","[""Aqua/Teal"",""Multi-Color"",""Yellow""]",CHINA,4,"UFAC 1, CA 113, NFPA 268","[""Value Upholstery"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EVANDER%20FIESTA.jpg,32.00,3200,"[""https://images.magfabrics.com/fabrics/EVANDER%20FIESTA-2.jpg""]",null,EVANDERFIESTA,"[{""ID"":""A045-0887"",""Quantity"":""41.3""},{""ID"":""A045-0898"",""Quantity"":""34.6""},{""ID"":""1309-0892"",""Quantity"":""12.75""},{""ID"":""1309-0895"",""Quantity"":""43.5""}]",132.15,null,0,0
12168,EVANDERFLAX,EVANDER,FLAX,EVANDER FLAX,N,6/4/2025 0:00:00,100% Polyester,"56""",RAILROADED,12,0,W,"50,000",,,"[""Upholstery""]","[""Stripe""]","[""Beige/Tan/Taupe"",""Gray"",""Greige""]",CHINA,4,"UFAC 1, CA 113, NFPA 269","[""Value Upholstery"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EVANDER%20FLAX.jpg,32.00,3200,"[""https://images.magfabrics.com/fabrics/EVANDER%20FLAX-2.jpg""]",null,EVANDERFLAX,"[{""ID"":""A084-1325"",""Quantity"":""41.1""},{""ID"":""A084-2166"",""Quantity"":""41.1""},{""ID"":""A084-2168"",""Quantity"":""41.3""},{""ID"":""1317-1326"",""Quantity"":""22.875""},{""ID"":""1310-1063"",""Quantity"":""48.3""}]",194.675,null,0,0
12169,EVANDERSUNSET,EVANDER,SUNSET,EVANDER SUNSET,N,6/4/2025 0:00:00,100% Polyester,"56""",RAILROADED,12,0,W,"50,000",,,"[""Upholstery""]","[""Stripe""]","[""Multi-Color"",""Orange"",""Red""]",CHINA,4,"UFAC 1, CA 113, NFPA 270","[""Value Upholstery"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EVANDER%20SUNSET.jpg,32.00,3200,"[""https://images.magfabrics.com/fabrics/EVANDER%20SUNSET-2.jpg""]",null,EVANDERSUNSET,"[{""ID"":""A013-0822"",""Quantity"":""56.1""},{""ID"":""A013-0821"",""Quantity"":""56.3""},{""ID"":""1337-1744"",""Quantity"":""22.125""},{""ID"":""1327-1740"",""Quantity"":""48.7""}]",183.225,null,0,0
11905,EVANSDESERT,EVANS,DESERT,EVANS DESERT,B,8/28/2024 0:00:00,"73% POLY, 15% COTTON, 12% ACRYLIC",54,UPROLL,0,0,S,,,,"[""Upholstery""]","[""Textured Plain""]","[""Beige/Tan/Taupe"",""Multi-Color""]",TURKEY,,,"[""Chenille"",""Solids/Small Scale""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EVANS%20DESERT.jpg,124.00,12400,"[""https://images.magfabrics.com/fabrics/EVANS%20DESERT-2.jpg"",""https://images.magfabrics.com/fabrics/EVANS%20DESERT-3.jpg""]",null,EVANSDESERT,"[{""ID"":""1336-1514"",""Quantity"":""8.875""},{""ID"":""1444-4292"",""Quantity"":""27.9""}]",36.775,null,0,0
9959,EVEREST PALES,EVEREST,PALES,EVEREST PALES,B,1/4/2021 0:00:00,100% LINEN,"54""",UPROLL,54.00,44.00,S,"33,000",,"This fabric is linen rich. The variations in shade, texture and color are qualities unique to authentic linen. Both the random shading and textural variations highlight the natural beauty and aesthetics of the linen fiber.","[""Drapery"",""Multipurpose"",""Upholstery""]","[""Floral""]","[""Lavender"",""Pink"",""Purple""]",UK,NA,NA,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EVEREST%20PALES.jpg,172.00,17200,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/EVEREST%20FULL.JPG""]",EVEREST PALES,"[{""ID"":""1624-5674A"",""Quantity"":""6.875""},{""ID"":""1144-0695"",""Quantity"":""24.25""}]",31.125,null,0,0
10316,EXAMONJADE,EXAMON,JADE,EXAMON JADE,B,11/3/2021 0:00:00,"57% VIS, 35% POLY, 8% COT",54,UPROLL,28.00,28.00,S,"51,000",,,"[""Multipurpose"",""Upholstery""]","[""Abstract"",""Contemporary""]","[""Green""]",INDIA,4,"UFAC 1, CA-117","[""Velvet""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EXAMON%20JADE.jpg,140.00,14000,"[""https://images.magfabrics.com/fabrics/EXAMON%20JADE2.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/EXAMON%20FULL.jpg""]",EXAMONJADE,"[{""ID"":""1469-2326"",""Quantity"":""3.875""},{""ID"":""1850-6017"",""Quantity"":""8.75""},{""ID"":""1815-4455"",""Quantity"":""28.43""},{""ID"":""1811-4456"",""Quantity"":""28.43""},{""ID"":""1809-4457"",""Quantity"":""28.43""}]",97.915,null,0,0
10317,EXAMONPEAK,EXAMON,PEAK,EXAMON PEAK,B,11/3/2021 0:00:00,"57% VIS, 35% POLY, 8% COT",54,UPROLL,28.00,28.00,S,"51,000",,,"[""Multipurpose"",""Upholstery""]","[""Abstract"",""Contemporary""]","[""Natural"",""Off White/Ivory""]",INDIA,4,"UFAC 1, CA-117","[""Velvet""]",MagFabrics,false,https://images.magfabrics.com/fabrics/EXAMON%20PEAK.jpg,140.00,14000,"[""https://images.magfabrics.com/fabrics/EXAMON%20PEAK2.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/EXAMON%20FULL.jpg""]",EXAMONPEAK,"[{""ID"":""2008-7320"",""Quantity"":""6.5""},{""ID"":""1410-1387"",""Quantity"":""21.125""},{""ID"":""1509-1792"",""Quantity"":""1.75""}]",29.375,null,0,0
12309,FAIRDAYFLORA,FAIRDAY,FLORA,FAIRDAY FLORA,N,10/16/2025 0:00:00,100% COTTON,54,UPROLL,27.5,26.5,S,"10,000 MAR",,It is highly reccomended to check this design's image online to view entire pattern repeat. The entire pattern repeat is not included on your sample. No returns will be accepted for unawareness of aspects of this design.,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Floral"",""Tropical/Botanical""]","[""Coral/Peach"",""Multi-Color""]",INDIA,4,CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FAIRDAY%20FLORA.jpg,104.00,10400,"[""https://images.magfabrics.com/fabrics/FAIRDAY%20FLORA-2.jpg"",""https://images.magfabrics.com/fabrics/FAIRDAY%20FLORA-4.jpg"",""https://images.magfabrics.com/fabrics/FAIRDAY%20FLORA-5.jpg"",""https://images.magfabrics.com/fabrics/FAIRDAY%20FLORA-6.jpg"",""https://images.magfabrics.com/fabrics/FAIRDAY%20FLORA-7.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FAIRDAY%20FULL.jpg""]",FAIRDAYFLORA,"[{""ID"":""1306-2775"",""Quantity"":""35.25""}]",35.25,null,0,0
11468,FANNYBLUES,FANNY EMB TAPE,BLUES,FANNY EMB TAPE BLUES,B,12/13/2023 0:00:00,"100% COTTON, EMB VISCOSE",4,,,,S,,,,"[""Trimmings""]","[""Embroidery""]","[""Blue""]",INDIA,,,"[""Tape""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20BLUES.jpg,72.00,7200,"[""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20BLUES%201.jpg"",""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20BLUES%203.jpg"",""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20BLUES%204.jpg""]",null,FANNYBLUES,"[{""ID"":""TRM1-3504"",""Quantity"":""3.6""}]",3.6,"[{""ETA"":""6/12/2026"",""Amount"":""21""}]",21,0
11469,FANNYNICKEL,FANNY EMB TAPE,NICKEL,FANNY EMB TAPE NICKEL,B,12/13/2023 0:00:00,"100% COTTON, EMB VISCOSE",4,,,,S,,,,"[""Trimmings""]","[""Embroidery""]","[""Gray"",""Silver/Nickel""]",INDIA,,,"[""Tape""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20NICKEL.jpg,72.00,7200,"[""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20NICKEL%201.jpg"",""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20NICKEL%202.jpg"",""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20NICKEL%203.jpg""]",null,FANNYNICKEL,"[{""ID"":""TRM2-2713"",""Quantity"":""26.1""}]",26.1,null,0,0
11467,FANNYQUARTZ,FANNY EMB TAPE,QUARTZ,FANNY EMB TAPE QUARTZ,B,12/13/2023 0:00:00,"100% COTTON, EMB VISCOSE",4,,,,S,,,,"[""Trimmings""]","[""Embroidery""]","[""Beige""]",INDIA,,,"[""Tape""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20QUARTZ.jpg,72.00,7200,"[""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20QUARTZ%201.jpg"",""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20QUARTZ%203.jpg"",""https://images.magfabrics.com/fabrics/FANNY%20EMB%20TAPE%20QUARTZ%204.jpg""]",null,FANNYQUARTZ,"[{""ID"":""TRM2-7140"",""Quantity"":""4""},{""ID"":""TRM2-6174"",""Quantity"":""17.35""}]",21.35,null,0,0
12308,FAZLURJEWEL,FAZLUR,JEWEL,FAZLUR JEWEL,N,10/16/2025 0:00:00,100% COTTON,54,UPROLL,13.5,26.5,S,"10,000 MAR",,It is highly reccomended to check this design's image online to view entire pattern repeat. The entire pattern repeat is not included on your sample. No returns will be accepted for unawareness of aspects of this design.,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Medallion""]","[""Multi-Color""]",INDIA,4,CA 117,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FAZLUR%20JEWEL.jpg,104.00,10400,"[""https://images.magfabrics.com/fabrics/FAZLUR%20JEWEL-3.jpg"",""https://images.magfabrics.com/fabrics/FAZLUR%20JEWEL-4.jpg"",""https://images.magfabrics.com/fabrics/FAZLUR%20JEWEL-5.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FAZLUR%20FULL.jpg""]",FAZLURJEWEL,"[{""ID"":""1306-2780"",""Quantity"":""44.625""}]",44.625,null,0,0
10294,FEATHERSJAZZY,FEATHERS,JAZZY,FEATHERS JAZZY,B,10/20/2021 0:00:00,100 POLY,54,UPROLL,28,28,S,50000,,,"[""Multipurpose"",""Upholstery""]","[""Abstract""]","[""Blue""]",CHINA,5,"UFAC-1, CA-117","[""Prints"",""Velvet""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FEATHERS%20JAZZY.jpg,86.00,8600,"[""https://images.magfabrics.com/fabrics/FEATHERS%20JAZZY2.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FEATHERS%20FULL.JPG""]",FEATHERSJAZZY,"[{""ID"":""1316-3521"",""Quantity"":""20.5""}]",20.5,null,0,0
10295,FEATHERSSUNSET,FEATHERS,SUNSET,FEATHERS SUNSET,B,10/20/2021 0:00:00,100 POLY,54,UPROLL,28,28,S,50000,,,"[""Multipurpose"",""Upholstery""]","[""Abstract""]","[""Orange"",""Rust"",""Spice""]",CHINA,5,"UFAC-1, CA-117","[""Prints"",""Velvet""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FEATHERS%20SUNSET.jpg,86.00,8600,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FEATHERS%20FULL.JPG""]",FEATHERSSUNSET,"[{""ID"":""2011-2016"",""Quantity"":""18.25""}]",18.25,null,0,0
11513,FELLOWNATURAL,FELLOW,NATURAL,FELLOW NATURAL,X,2/14/2024 0:00:00,"95% POLY, 5% ACRYLIC",54,UPROLL,14.76,18.9,S,"25,000 WYZ",,,"[""Upholstery""]","[""Abstract""]","[""Beige"",""Natural""]",CHINA,4,"UFAC 1, CA 117","[""Boucle"",""Chenille"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FELLOW%20NATURAL.JPG,66.00,6600,"[""https://images.magfabrics.com/fabrics/FELLOW%20NATURAL%201.JPG""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FELLOW%20FULL.JPG""]",FELLOWNATURAL,"[{""ID"":""2017-0242"",""Quantity"":""3.125""},{""ID"":""1305-0243"",""Quantity"":""1.25""},{""ID"":""1953-7709"",""Quantity"":""3.25""},{""ID"":""1227-1810"",""Quantity"":""1.875""}]",9.5,null,0,0
11471,FENCIBLUES,FENCI EMB TAPE,BLUES,FENCI EMB TAPE BLUES,B,12/13/2023 0:00:00,"100% COTTON, EMB VISCOSE",4,,,,S,,,,"[""Trimmings""]","[""Embroidery""]","[""Blue""]",INDIA,,,"[""Tape""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20BLUES.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20BLUES%201.jpg"",""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20BLUES%202.jpg"",""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20BLUES%203.jpg""]",null,FENCIBLUES,"[{""ID"":""TRM3-9742"",""Quantity"":""33.9""}]",33.9,null,0,0
11472,FENCINICKEL,FENCI EMB TAPE,NICKEL,FENCI EMB TAPE NICKEL,B,12/13/2023 0:00:00,"100% COTTON, EMB VISCOSE",4,,,,S,,,,"[""Trimmings""]","[""Embroidery""]","[""Beige"",""Gray""]",INDIA,,,"[""Tape""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20NICKEL.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20NICKEL%201.jpg"",""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20NICKEL%202.jpg"",""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20NICKEL%203.jpg""]",null,FENCINICKEL,"[{""ID"":""TRM3-9743"",""Quantity"":""18.35""},{""ID"":""TRM3-9744"",""Quantity"":""33.35""}]",51.7,null,0,0
11470,FENCITHYME,FENCI EMB TAPE,THYME,FENCI EMB TAPE THYME,B,12/13/2023 0:00:00,"100% COTTON, EMB VISCOSE",4,,,,S,,,,"[""Trimmings""]","[""Embroidery""]","[""Green""]",INDIA,,,"[""Tape""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20THYME.jpg,76.00,7600,"[""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20THYME%201.jpg"",""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20THYME%202.jpg"",""https://images.magfabrics.com/fabrics/FENCI%20EMB%20TAPE%20THYME%204.jpg""]",null,FENCITHYME,"[{""ID"":""TRM4-1218"",""Quantity"":""4.375""}]",4.375,"[{""ETA"":""6/19/2026"",""Amount"":""30""}]",30,0
12225,FESTIVALBLUE,FESTIVAL,BLUECHINA,FESTIVAL BLUECHINA,B,6/16/2025 0:00:00,"75% COTTON, 25% LINEN",54,UPROLL,13.5,25.25,S,"15,000 WYZ",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Asian"",""Floral"",""Toile""]","[""Blue""]",PAKISTAN,5,CA 117-2013,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FESTIVAL%20BLUECHINA.jpg,74.00,7400,"[""https://images.magfabrics.com/fabrics/FESTIVAL%20BLUECHINA-1.jpg"",""https://images.magfabrics.com/fabrics/FESTIVAL%20BLUECHINA-2.jpg"",""https://images.magfabrics.com/fabrics/FESTIVAL%20BLUECHINA-4.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FESTIVAL%20FULL.jpg""]",FESTIVALBLUE,"[{""ID"":""1339-1655"",""Quantity"":""38""}]",38,null,0,0
12226,FESTIVALMARMA,FESTIVAL,MARMALADE,FESTIVAL MARMALADE,B,6/16/2025 0:00:00,"75% COTTON, 25% LINEN",54,UPROLL,13.5,25.25,S,"15,000 WYZ",,,"[""Bedding"",""Drapery"",""Multipurpose""]","[""Asian"",""Floral"",""Toile""]","[""Coral/Peach"",""Multi-Color"",""Orange""]",PAKISTAN,5,CA 117-2013,"[""Prints""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FESTIVAL%20MARMALADE.jpg,74.00,7400,"[""https://images.magfabrics.com/fabrics/FESTIVAL%20MARMALADE-2.jpg"",""https://images.magfabrics.com/fabrics/FESTIVAL%20MARMALADE-3.jpg"",""https://images.magfabrics.com/fabrics/FESTIVAL%20MARMALADE-5.jpg""]","[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FESTIVAL%20FULL.jpg""]",FESTIVALMARMA,"[{""ID"":""1226-4491"",""Quantity"":""25""}]",25,null,0,0
10237,FEYPEARL,FEY,PEARL,FEY PEARL,B,8/31/2021 0:00:00,100% POLY,56,UPROLL,14.75,26.38,S,"100,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Natural"",""Off White/Ivory""]",CHINA,4.5,PASSES UFAC-1 CA117,"[""Chenille"",""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FEY%20PEARL.jpg,50.00,5000,null,null,FEYPEARL,"[{""ID"":""1349-2283"",""Quantity"":""1.625""},{""ID"":""1903-6822"",""Quantity"":""2.875""},{""ID"":""1726-6707"",""Quantity"":""15.375""},{""ID"":""1341-4480"",""Quantity"":""46.9""}]",66.775,null,0,0
10238,FEYROSE,FEY,ROSE,FEY ROSE,B,8/31/2021 0:00:00,100 % POLY,56,UPROLL,14.75,26.38,S,"100,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Coral/Peach"",""Pink""]",CHINA,4.5,PASSES UFAC-1 CA117,"[""Chenille"",""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FEY%20ROSE.jpg,50.00,5000,null,null,FEYROSE,"[{""ID"":""1027-6151"",""Quantity"":""10""},{""ID"":""1525-4050"",""Quantity"":""44.18""}]",54.18,null,0,0
10236,FEYSNOW,FEY,SNOW,FEY SNOW,B,8/31/2021 0:00:00,100% POLY,56,UPROLL,14.75,26.38,S,"100,000",,These beautiful colors are created by piece dyeing. Slight color variations from dyelot to dyelot are inherent in this process.,"[""Multipurpose"",""Upholstery""]","[""Solid"",""Textured Plain""]","[""Natural"",""White""]",CHINA,4.5,PASSES UFAC-1 CA117,"[""Chenille"",""Solids/Small Scale"",""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FEY%20SNOW.jpg,50.00,5000,null,null,FEYSNOW,"[{""ID"":""1734-954B"",""Quantity"":""4.75""},{""ID"":""1550-7851"",""Quantity"":""16.98""},{""ID"":""1925-7475"",""Quantity"":""9.875""}]",31.605,null,0,0
5498,FEZZIK MARINE,FEZZIK,MARINE,FEZZIK MARINE,B,10/31/2013 0:00:00,52CTN/48POLY,"54""",NON DIRECTIONAL,14.00,15.50,S,"20,000",,,"[""Multipurpose"",""Upholstery""]","[""Animal/Skin""]","[""Blue""]",CHINA,,,"[""Wovens""]",MagFabrics,false,https://images.magfabrics.com/fabrics/FEZZIK%20MARINE.jpg,76.00,7600,null,"[""https://images.magfabrics.com/fabrics/Full%20Width%20Images/FEZZIK%20FULL.jpg""]",FEZZIK MARINE,"[{""ID"":""1813-2469"",""Quantity"":""6.375""},{""ID"":""1146-6576"",""Quantity"":""61.9""}]",68.275,null,0,0
